run_id,model,phase,prompt_idx,prompt_short,t_start_mono,t_end_mono,duration_ms,tokens_per_sec,prompt_tokens,prompt_tokens_per_sec,gen_tokens,gpu_mean_w,gpu_peak_w,gpu_energy_j,cpu_mean_pct,total_tokens,j_per_token,j_per_out_token
3,phi4-mini:3.8b,load,1,What year was the C programming language created?,11423.557,11424.903,1346,86.7,12,759.7,97,118.150,125.350,159.038,,109,1.4590642701318821,1.6395670664368573
3,phi4-mini:3.8b,load,2,Name three planets in our solar system.,11425.164,11426.178,1014,87.1,11,711.5,71,107.870,113.370,109.443,,82,1.3346693982439959,1.541449164169122
3,phi4-mini:3.8b,load,3,What is 17 multiplied by 23?,11426.221,11427.005,784,87.7,12,780.4,53,118.440,118.560,92.875,,65,1.4288512442038268,1.7523647334575234
3,phi4-mini:3.8b,load,4,"Who wrote the novel ""1984""?",11427.291,11428.665,1373,86.3,11,715.6,99,103.163,113.530,141.740,,110,1.2885453855317521,1.43171709503528
3,phi4-mini:3.8b,load,5,Explain the difference between TCP and UDP in two sentences.,11428.874,11430.646,1772,86.5,14,926.9,131,115.927,130.940,205.475,,145,1.417067977026548,1.5685103562507592
3,phi4-mini:3.8b,load,6,What are the main advantages of using containers over virtua,11430.988,11434.697,3708,85.7,15,943.2,283,120.996,131.420,448.746,,298,1.5058580627951241,1.5856738611764911
3,phi4-mini:3.8b,load,7,Describe how HTTPS protects data in transit.,11435.207,11441.182,5974,85.6,11,724.4,462,122.231,131.980,730.295,,473,1.5439645773436255,1.5807256387089499
3,phi4-mini:3.8b,load,8,What is gradient descent and why is it used in machine learn,11441.561,11449.942,8381,85.4,16,1031.0,652,125.816,132.360,1054.504,,668,1.578599139696262,1.6173377688912622
3,phi4-mini:3.8b,load,9,Summarise the causes of World War I in three bullet points.,11449.967,11452.145,2178,86.8,17,1042.9,164,126.336,131.480,275.225,,181,1.5205788898751142,1.6781998723621687
3,phi4-mini:3.8b,load,10,Write a Python function that checks whether a given string i,11452.601,11455.850,3249,86.3,23,1463.1,246,116.417,130.560,378.296,,269,1.4063031750824442,1.5377868052730792
3,phi4-mini:3.8b,load,11,Explain how a transformer neural network works. Cover attent,11456.347,11464.431,8084,85.3,21,1444.9,628,125.120,132.510,1011.512,,649,1.5585704041048989,1.6106882042421646
3,phi4-mini:3.8b,load,12,Write a short story (about 200 words) about a robot who disc,11464.911,11468.570,3658,86.3,24,1526.2,281,118.274,131.790,432.761,,305,1.418887447043045,1.5400735635164724
3,phi4-mini:3.8b,load,13,List and briefly explain ten common software design patterns,11468.640,11473.521,4880,86.1,19,1147.1,377,127.429,132.180,621.934,,396,1.5705406006445117,1.649692514204845
3,phi4-mini:3.8b,load,14,Describe the pros and cons of renewable energy sources: sola,11473.599,11478.658,5058,85.9,23,1475.3,390,128.681,132.110,650.989,,413,1.5762453622427244,1.6692034220672953
0,qwen2.5:3b,idle,-1,IDLE_BASELINE,11508.384,11528.662,20278,0,0,0,0,19.534,35.590,396.118,,0,0,0
1,qwen2.5:3b,load,0,What is the capital of France?,11528.664,11529.135,471,117.8,36,123.5,8,16.580,16.580,7.812,,44,0.17753822587659915,0.9764602423212954
1,qwen2.5:3b,load,1,What year was the C programming language created?,11529.198,11529.433,234,113.0,38,2263.2,14,23.650,23.650,5.546,,52,0.10665686323517057,0.39615406344491927
1,qwen2.5:3b,load,2,Name three planets in our solar system.,11529.738,11531.535,1796,106.7,37,2256.1,168,88.865,121.920,159.648,,205,0.7787703045028188,0.9502851929945111
1,qwen2.5:3b,load,3,What is 17 multiplied by 23?,11531.869,11532.100,231,114.1,40,2387.5,14,102.270,102.270,23.632,,54,0.4376256951986488,1.6879848243376454
1,qwen2.5:3b,load,4,"Who wrote the novel ""1984""?",11532.407,11532.671,264,111.8,39,2354.5,17,75.560,75.560,19.961,,56,0.35644666574011097,1.1741772518497773
1,qwen2.5:3b,load,5,Explain the difference between TCP and UDP in two sentences.,11532.940,11533.556,616,107.8,41,2382.0,51,73.790,84.010,45.477,,92,0.4943118245832577,0.8916997619933276
1,qwen2.5:3b,load,6,What are the main advantages of using containers over virtua,11534.002,11541.149,7146,105.0,41,2476.7,686,115.127,123.290,822.810,,727,1.1317879217057998,1.1994312231488578
1,qwen2.5:3b,load,7,Describe how HTTPS protects data in transit.,11541.460,11545.886,4426,105.4,37,2198.0,421,115.798,124.780,512.539,,458,1.1190811224352082,1.2174326700126492
1,qwen2.5:3b,load,8,What is gradient descent and why is it used in machine learn,11546.260,11551.076,4816,105.1,42,2488.4,457,116.954,125.500,563.283,,499,1.128823151624013,1.232566198381581
1,qwen2.5:3b,load,9,Summarise the causes of World War I in three bullet points.,11551.558,11553.820,2262,105.6,43,2555.5,209,105.772,124.430,239.260,,252,0.9494435637426362,1.1447836270963843
1,qwen2.5:3b,load,10,Write a Python function that checks whether a given string i,11554.214,11559.197,4983,104.9,49,2939.5,471,117.641,125.370,586.248,,520,1.1274005666499678,1.2446885236899856
1,qwen2.5:3b,load,11,Explain how a transformer neural network works. Cover attent,11559.522,11567.486,7964,105.2,48,2787.6,768,122.301,128.050,974.071,,816,1.1937145205553903,1.268321678090102
1,qwen2.5:3b,load,12,Write a short story (about 200 words) about a robot who disc,11567.952,11571.820,3867,106.3,52,3103.7,371,115.782,128.170,447.751,,423,1.0585141501025168,1.206877319389123
1,qwen2.5:3b,load,13,List and briefly explain ten common software design patterns,11572.164,11577.008,4844,105.9,45,2688.6,461,119.353,127.380,578.201,,506,1.1426891249872069,1.254231447382921
1,qwen2.5:3b,load,14,Describe the pros and cons of renewable energy sources: sola,11577.510,11585.850,8339,105.3,50,2995.7,806,122.321,128.580,1020.108,,856,1.1917155337303245,1.2656432963686821
2,qwen2.5:3b,load,0,What is the capital of France?,11586.053,11586.228,174,120.4,36,2208.1,8,118.350,118.350,20.700,,44,0.4704592418914837,2.5875258304031603
2,qwen2.5:3b,load,1,What year was the C programming language created?,11586.590,11586.826,236,113.8,38,2299.0,14,77.890,77.890,18.394,,52,0.35373912161750815,1.3138881660078874
2,qwen2.5:3b,load,2,Name three planets in our solar system.,11587.120,11588.263,1143,107.4,37,2219.9,103,84.853,111.480,97.067,,140,0.693334704741794,0.9423966860568074
2,qwen2.5:3b,load,3,What is 17 multiplied by 23?,11588.752,11589.252,500,108.2,40,2433.6,40,89.880,89.880,44.948,,80,0.5618442223268221,1.1236884446536441
2,qwen2.5:3b,load,4,"Who wrote the novel ""1984""?",11589.282,11589.544,261,112.5,39,2353.1,17,81.790,81.790,21.410,,56,0.3823299532912227,1.2594398461357925
2,qwen2.5:3b,load,5,Explain the difference between TCP and UDP in two sentences.,11589.817,11590.317,499,108.3,41,2499.6,40,85.620,85.620,42.802,,81,0.5284185735520441,1.0700476114428894
2,qwen2.5:3b,load,6,What are the main advantages of using containers over virtua,11590.373,11599.101,8727,104.6,41,2559.0,836,122.918,127.510,1072.824,,877,1.223288953841351,1.283282790094336
2,qwen2.5:3b,load,7,Describe how HTTPS protects data in transit.,11599.362,11603.712,4349,105.7,37,2225.8,413,119.538,127.940,519.960,,450,1.1554676446583176,1.258984116455794
2,qwen2.5:3b,load,8,What is gradient descent and why is it used in machine learn,11604.098,11610.477,6378,104.9,42,2569.3,607,120.755,128.190,770.251,,649,1.1868273426313953,1.2689471917096797
2,qwen2.5:3b,load,9,Summarise the causes of World War I in three bullet points.,11611.010,11612.603,1593,106.2,43,2570.4,146,93.037,110.280,148.238,,189,0.7843274225274082,1.015327964778631
2,qwen2.5:3b,load,10,Write a Python function that checks whether a given string i,11612.624,11617.412,4788,105.2,49,2880.6,453,124.694,127.100,597.065,,502,1.1893733812098342,1.318025248051516
2,qwen2.5:3b,load,11,Explain how a transformer neural network works. Cover attent,11617.896,11626.524,8627,105.0,48,2802.7,830,122.299,129.350,1055.117,,878,1.2017279472436564,1.2712254670842533
2,qwen2.5:3b,load,12,Write a short story (about 200 words) about a robot who disc,11626.855,11630.622,3766,106.3,52,3008.8,358,118.506,128.520,446.391,,410,1.0887580620968063,1.2469016912281858
2,qwen2.5:3b,load,13,List and briefly explain ten common software design patterns,11631.099,11635.447,4348,106.4,45,2706.8,416,117.147,127.770,509.400,,461,1.1049885514723996,1.2245185630499427
2,qwen2.5:3b,load,14,Describe the pros and cons of renewable energy sources: sola,11635.821,11644.205,8384,105.2,50,3000.8,810,123.534,129.010,1035.764,,860,1.2043764999204163,1.2787207283105655
3,qwen2.5:3b,load,0,What is the capital of France?,11644.249,11644.425,176,117.0,36,2161.9,8,125.510,125.510,22.096,,44,0.5021832782221691,2.76200803022193
3,qwen2.5:3b,load,1,What year was the C programming language created?,11644.802,11645.039,237,113.9,38,2190.1,14,92.700,92.700,21.973,,52,0.42255624973789474,1.5694946418836089
3,qwen2.5:3b,load,2,Name three planets in our solar system.,11645.334,11646.303,968,107.6,37,2206.2,86,76.265,88.360,73.892,,123,0.6007491948218,0.8592110577102489
3,qwen2.5:3b,load,3,What is 17 multiplied by 23?,11646.413,11648.466,2052,107.0,40,2444.4,194,115.255,128.020,236.604,,234,1.0111294291648492,1.219609723838014
3,qwen2.5:3b,load,4,"Who wrote the novel ""1984""?",11648.565,11649.055,490,108.5,39,2375.1,39,120.200,120.200,58.982,,78,0.7561765403148176,1.5123530806296352
3,qwen2.5:3b,load,5,Explain the difference between TCP and UDP in two sentences.,11649.094,11649.584,490,108.9,41,2465.1,39,111.120,111.120,54.466,,80,0.6808300703826045,1.3965745033489323
3,qwen2.5:3b,load,6,What are the main advantages of using containers over virtua,11649.623,11656.919,7295,105.6,41,2518.5,706,124.365,128.850,907.274,,747,1.2145562441912927,1.2850899637548099
3,qwen2.5:3b,load,7,Describe how HTTPS protects data in transit.,11657.040,11661.346,4306,105.9,37,2199.3,411,123.164,128.210,530.353,,448,1.1838229088875474,1.2903957741645284
3,qwen2.5:3b,load,8,What is gradient descent and why is it used in machine learn,11661.807,11668.520,6713,104.9,42,2498.2,640,120.758,128.040,810.718,,682,1.1887358718145693,1.2667466634024005
3,qwen2.5:3b,load,9,Summarise the causes of World War I in three bullet points.,11668.665,11670.979,2314,106.0,43,2611.1,217,119.022,127.540,275.437,,260,1.059374667181875,1.269296836254781
3,qwen2.5:3b,load,10,Write a Python function that checks whether a given string i,11671.291,11677.743,6451,105.1,49,2922.3,613,122.036,127.500,787.367,,662,1.1893760312213184,1.2844485035375413
3,qwen2.5:3b,load,11,Explain how a transformer neural network works. Cover attent,11678.177,11687.425,9247,104.7,48,2859.3,889,123.691,128.940,1143.798,,937,1.220702598473467,1.2866123000783336
3,qwen2.5:3b,load,12,Write a short story (about 200 words) about a robot who disc,11687.762,11691.635,3873,105.6,52,2996.1,367,118.429,127.820,458.701,,419,1.094750851140507,1.2498654131549658
3,qwen2.5:3b,load,13,List and briefly explain ten common software design patterns,11691.992,11697.093,5100,105.4,45,2777.2,489,120.409,128.660,614.185,,534,1.1501598691304906,1.2560028018725602
3,qwen2.5:3b,load,14,Describe the pros and cons of renewable energy sources: sola,11697.244,11705.197,7953,105.0,50,2978.1,765,125.355,129.040,996.987,,815,1.223296680670736,1.303250712087124
0,qwen3.5:2b,idle,-1,IDLE_BASELINE,11820.487,11840.875,20388,0,0,0,0,16.958,17.560,345.746,,0,0,0
1,qwen3.5:2b,load,0,What is the capital of France?,11840.876,11843.767,2891,88.1,17,87.6,214,69.970,103.770,202.287,,231,0.8757015887099306,0.9452666681868878
1,qwen3.5:2b,load,1,What year was the C programming language created?,11844.056,11868.019,23962,87.2,19,535.1,2001,104.638,106.860,2507.378,,2020,1.2412759927960608,1.2530622216132148
1,qwen3.5:2b,load,2,Name three planets in our solar system.,11868.424,11873.181,4756,87.4,18,268.5,383,98.104,105.870,466.676,,401,1.1637799336442498,1.2184745519356244
1,qwen3.5:2b,load,3,What is 17 multiplied by 23?,11873.209,11880.309,7099,87.8,21,753.6,587,104.526,106.050,742.120,,608,1.2205925051696334,1.2642593579951227
1,qwen3.5:2b,load,4,"Who wrote the novel ""1984""?",11880.608,11883.706,3097,87.8,20,427.2,247,96.138,105.750,297.794,,267,1.1153351195435086,1.2056456555389343
1,qwen3.5:2b,load,5,Explain the difference between TCP and UDP in two sentences.,11883.765,11908.016,24251,87.6,22,573.8,2042,105.609,106.840,2561.178,,2064,1.2408807132022976,1.2542496533053586
1,qwen3.5:2b,load,6,What are the main advantages of using containers over virtua,11908.047,11941.598,33550,86.8,22,442.4,2799,105.393,107.050,3535.999,,2821,1.2534559302394905,1.2633080311559854
1,qwen3.5:2b,load,7,Describe how HTTPS protects data in transit.,11941.950,11967.075,25125,87.4,18,494.3,2110,104.752,106.820,2631.915,,2128,1.2368022349511747,1.2473531544910426
1,qwen3.5:2b,load,8,What is gradient descent and why is it used in machine learn,11967.460,11979.198,11738,87.6,23,784.0,980,102.926,106.420,1208.151,,1003,1.2045376770939908,1.2328074389033397
1,qwen3.5:2b,load,9,Summarise the causes of World War I in three bullet points.,11979.394,12056.997,77602,83.1,24,586.5,6233,102.491,115.460,7953.527,,6257,1.2711406858268024,1.2760351790820317
1,qwen3.5:2b,load,10,Write a Python function that checks whether a given string i,12057.421,12066.903,9482,94.8,30,947.5,853,103.376,107.950,980.224,,883,1.1101062254879865,1.1491486484242581
1,qwen3.5:2b,load,11,Explain how a transformer neural network works. Cover attent,12067.338,12101.383,34044,94.0,29,916.6,3077,106.728,108.650,3633.529,,3106,1.1698419430645608,1.1808674277408273
1,qwen3.5:2b,load,12,Write a short story (about 200 words) about a robot who disc,12101.736,12192.754,91017,90.7,33,1275.2,7961,107.921,115.580,9822.695,,7994,1.2287583985855783,1.233851857592402
1,qwen3.5:2b,load,13,List and briefly explain ten common software design patterns,12193.082,12286.477,93395,91.3,26,826.4,8225,108.713,116.040,10153.299,,8251,1.2305538050914877,1.2344437016182208
1,qwen3.5:2b,load,14,Describe the pros and cons of renewable energy sources: sola,12286.673,12311.492,24819,92.6,31,648.5,2200,107.245,109.080,2661.726,,2231,1.193063999677409,1.2098753560364999
2,qwen3.5:2b,load,0,What is the capital of France?,12311.999,12313.626,1626,93.6,17,502.1,132,87.145,107.990,141.749,,149,0.951334084448199,1.0738543832028913
2,qwen3.5:2b,load,1,What year was the C programming language created?,12314.110,12340.218,26108,92.3,19,442.6,2312,106.491,108.870,2780.308,,2331,1.1927534914914346,1.2025555314301617
2,qwen3.5:2b,load,2,Name three planets in our solar system.,12340.489,12345.765,5276,93.1,18,597.2,458,102.227,108.110,539.385,,476,1.1331627881591169,1.1776975702265058
2,qwen3.5:2b,load,3,What is 17 multiplied by 23?,12345.775,12351.626,5851,92.7,21,626.2,508,105.899,107.910,619.653,,529,1.171366556965196,1.2197891902255682
2,qwen3.5:2b,load,4,"Who wrote the novel ""1984""?",12352.122,12358.157,6035,92.9,20,517.3,524,100.962,107.780,609.343,,544,1.120115956304586,1.1628684737207915
2,qwen3.5:2b,load,5,Explain the difference between TCP and UDP in two sentences.,12358.520,12385.485,26965,93.8,22,630.3,2424,106.898,109.120,2882.562,,2446,1.1784801454218579,1.1891759223192508
2,qwen3.5:2b,load,6,What are the main advantages of using containers over virtua,12385.900,12416.770,30870,91.1,22,884.6,2698,106.194,108.530,3278.275,,2720,1.2052482345696132,1.215076055607616
2,qwen3.5:2b,load,7,Describe how HTTPS protects data in transit.,12417.010,12446.224,29214,92.4,18,615.6,2588,106.545,108.490,3112.636,,2606,1.1944112328951322,1.2027185753186687
2,qwen3.5:2b,load,8,What is gradient descent and why is it used in machine learn,12446.598,12457.140,10542,93.6,23,867.4,937,104.699,108.100,1103.753,,960,1.1497429753729962,1.1779650548111809
2,qwen3.5:2b,load,9,Summarise the causes of World War I in three bullet points.,12457.158,12489.123,31964,92.1,24,714.8,2825,107.252,108.520,3428.275,,2849,1.203325590044268,1.213548533110131
2,qwen3.5:2b,load,10,Write a Python function that checks whether a given string i,12489.232,12500.441,11209,93.8,30,1142.4,995,106.414,108.580,1192.815,,1025,1.1637216915137671,1.1988087776900616
2,qwen3.5:2b,load,11,Explain how a transformer neural network works. Cover attent,12500.915,12535.841,34925,91.9,29,819.5,3084,106.069,108.840,3704.486,,3113,1.19000509662057,1.201195157516159
2,qwen3.5:2b,load,12,Write a short story (about 200 words) about a robot who disc,12536.143,12590.357,54213,92.4,33,1180.3,4818,107.775,114.940,5842.786,,4851,1.2044497870324171,1.2126994431079816
2,qwen3.5:2b,load,13,List and briefly explain ten common software design patterns,12590.503,12659.891,69388,92.6,26,532.0,6184,108.415,115.310,7522.705,,6210,1.2113855892158178,1.21647873690657
2,qwen3.5:2b,load,14,Describe the pros and cons of renewable energy sources: sola,12660.317,12683.464,23146,93.5,31,851.9,2074,106.670,109.100,2469.088,,2105,1.1729636302314248,1.1904958734991076
3,qwen3.5:2b,load,0,What is the capital of France?,12683.677,12685.957,2280,96.2,17,400.4,194,98.950,108.000,225.614,,211,1.0692629206391921,1.162961217808606
3,qwen3.5:2b,load,1,What year was the C programming language created?,12686.334,12691.310,4976,95.2,19,500.6,441,101.269,108.260,503.980,,460,1.0956077191286002,1.142810772787202
3,qwen3.5:2b,load,2,Name three planets in our solar system.,12691.600,12699.879,8279,93.6,18,603.7,732,104.319,108.110,863.723,,750,1.1516311966978137,1.1799499966166125
3,qwen3.5:2b,load,3,What is 17 multiplied by 23?,12700.026,12705.519,5493,92.9,21,412.3,475,103.726,107.820,569.779,,496,1.1487478731203493,1.1995346211951436
3,qwen3.5:2b,load,4,"Who wrote the novel ""1984""?",12705.818,12709.921,4102,93.8,20,562.4,356,100.211,107.930,411.148,,376,1.0934783055171375,1.1549096709956284
3,qwen3.5:2b,load,5,Explain the difference between TCP and UDP in two sentences.,12710.032,12723.026,12993,94.6,22,583.2,1168,106.214,108.150,1380.128,,1190,1.1597714194123279,1.1816164290245463
3,qwen3.5:2b,load,6,What are the main advantages of using containers over virtua,12723.161,12742.622,19460,94.5,22,627.8,1756,106.920,108.880,2080.757,,1778,1.1702796199605072,1.1849414375226548
3,qwen3.5:2b,load,7,Describe how HTTPS protects data in transit.,12743.108,12775.527,32419,90.0,18,566.1,2802,105.546,108.510,3421.710,,2820,1.213372244831267,1.2211669273462429
3,qwen3.5:2b,load,8,What is gradient descent and why is it used in machine learn,12775.688,12805.409,29721,88.4,23,555.8,2523,105.511,106.930,3135.965,,2546,1.2317223519415668,1.242950894983444
3,qwen3.5:2b,load,9,Summarise the causes of World War I in three bullet points.,12805.706,12834.833,29126,88.4,24,738.6,2473,105.284,107.270,3066.591,,2497,1.2281103090744832,1.2400288887015707
3,qwen3.5:2b,load,10,Write a Python function that checks whether a given string i,12835.191,12841.401,6210,89.6,30,944.2,523,100.851,106.530,626.306,,553,1.1325607545507486,1.1975259985976365
3,qwen3.5:2b,load,11,Explain how a transformer neural network works. Cover attent,12841.490,12895.218,53728,87.9,29,888.1,4550,106.536,113.180,5724.033,,4579,1.2500617915008163,1.2580292183037887
3,qwen3.5:2b,load,12,Write a short story (about 200 words) about a robot who disc,12895.697,12947.775,52078,91.5,33,1230.7,4588,107.153,114.590,5580.378,,4621,1.2076126263335867,1.2162985933494996
3,qwen3.5:2b,load,13,List and briefly explain ten common software design patterns,12947.953,12994.997,47044,93.7,26,743.2,4236,108.271,115.900,5093.495,,4262,1.1950949910788486,1.2024303238852816
3,qwen3.5:2b,load,14,Describe the pros and cons of renewable energy sources: sola,12995.290,13017.979,22689,94.2,31,912.0,2043,106.755,108.720,2422.189,,2074,1.1678826220012488,1.1856037973718014
